Source,Target,Type,id,weight
Jon-Snow,Thoren-Smallwood,Undirected,2043,4
Jon-Snow,Todder,Undirected,2044,13
Jon-Snow,Tom-Barleycorn,Undirected,2045,4
Jon-Snow,Toregg,Undirected,2046,6
Jon-Snow,Tormund,Undirected,2047,73
Jon-Snow,Tycho-Nestoris,Undirected,2048,12
Jon-Snow,Tyrion-Lannister,Undirected,2049,56
Jon-Snow,Ulmer,Undirected,2050,3
Jon-Snow,Val,Undirected,2051,48
Jon-Snow,Varamyr,Undirected,2052,7
Jon-Snow,Weeper,Undirected,2053,3
Jon-Snow,Wick-Whittlestick,Undirected,2054,5
Jon-Snow,Wun-Weg-Wun-Dar-Wun,Undirected,2055,11
Jon-Snow,Ygritte,Undirected,2056,80
Jon-Snow,Yoren,Undirected,2057,6
Jon-Snow,Zei,Undirected,2058,3
Jon-Umber-(Greatjon),Jon-Umber-(Smalljon),Undirected,2059,4
Jon-Umber-(Greatjon),Maege-Mormont,Undirected,2060,8
Jon-Umber-(Greatjon),Rickard-Karstark,Undirected,2061,14
Jon-Umber-(Greatjon),Robb-Stark,Undirected,2062,31
Jon-Umber-(Greatjon),Robin-Flint,Undirected,2063,3
Jon-Umber-(Greatjon),Roose-Bolton,Undirected,2064,3
Jon-Umber-(Greatjon),Theon-Greyjoy,Undirected,2065,5
Jon-Umber-(Greatjon),Tywin-Lannister,Undirected,2066,3
Jon-Umber-(Greatjon),Walder-Frey,Undirected,2067,4
Jon-Umber-(Greatjon),Wendel-Manderly,Undirected,2068,3
Jon-Umber-(Smalljon),Robb-Stark,Undirected,2069,5
Jonos-Bracken,Tytos-Blackwood,Undirected,2070,3
Jonothor-Darry,Lewyn-Martell,Undirected,2071,3
Jonothor-Darry,Oswell-Whent,Undirected,2072,3
Jorah-Mormont,Mero,Undirected,2073,9
Jorah-Mormont,Mirri-Maz-Duur,Undirected,2074,5
Jorah-Mormont,Missandei,Undirected,2075,3
Jorah-Mormont,Nurse,Undirected,2076,4
Jorah-Mormont,Penny,Undirected,2077,9
Jorah-Mormont,Pono,Undirected,2078,3
Jorah-Mormont,Qotho,Undirected,2079,7
Jorah-Mormont,Rakharo,Undirected,2080,3
Jorah-Mormont,Rhaegar-Targaryen,Undirected,2081,14
Jorah-Mormont,Robert-Baratheon,Undirected,2082,10
Jorah-Mormont,Tyrion-Lannister,Undirected,2083,27
Jorah-Mormont,Viserys-Targaryen,Undirected,2084,15
Joramun,Mance-Rayder,Undirected,2085,6
Joramun,Melisandre,Undirected,2086,4
Jory-Cassel,Mordane,Undirected,2087,3
Jory-Cassel,Petyr-Baelish,Undirected,2088,8
Jory-Cassel,Robb-Stark,Undirected,2089,9
Jory-Cassel,Robert-Baratheon,Undirected,2090,7
Jory-Cassel,Rodrik-Cassel,Undirected,2091,5
Jory-Cassel,Sansa-Stark,Undirected,2092,9
Jory-Cassel,Stannis-Baratheon,Undirected,2093,3
Jory-Cassel,Theon-Greyjoy,Undirected,2094,3
Jory-Cassel,Tomard,Undirected,2095,5
Jory-Cassel,Vayon-Poole,Undirected,2096,5
Jory-Cassel,Wyl-(guard),Undirected,2097,6
Joseth,Luwin,Undirected,2098,3
Josmyn-Peckledon,Pia,Undirected,2099,6
Justin-Massey,Richard-Horpe,Undirected,2100,7
Justin-Massey,Stannis-Baratheon,Undirected,2101,10
Jyck,Morrec,Undirected,2102,5
Jyck,Tyrion-Lannister,Undirected,2103,6
Karyl-Vance,Marq-Piper,Undirected,2104,3
Kasporio,Tybero-Istarion,Undirected,2105,3
Kasporio,Tyrion-Lannister,Undirected,2106,3
Kedry,Quentyn-Martell,Undirected,2107,3
Kegs,Owen,Undirected,2108,5
Kegs,Pypar,Undirected,2109,3
Kegs,Satin,Undirected,2110,4
Kegs,Spare-Boot,Undirected,2111,4
Kella,Sansa-Stark,Undirected,2112,3
Kerwin,Victarion-Greyjoy,Undirected,2113,12
Kevan-Lannister,Lancel-Lannister,Undirected,2114,17
Kevan-Lannister,Mace-Tyrell,Undirected,2115,5
Kevan-Lannister,Pycelle,Undirected,2116,8
Kevan-Lannister,Randyll-Tarly,Undirected,2117,6
Kevan-Lannister,Ronnet-Connington,Undirected,2118,3
Kevan-Lannister,Sansa-Stark,Undirected,2119,5
Kevan-Lannister,Stannis-Baratheon,Undirected,2120,3
Kevan-Lannister,Tommen-Baratheon,Undirected,2121,20
Kevan-Lannister,Tyrion-Lannister,Undirected,2122,30
Kevan-Lannister,Tywin-Lannister,Undirected,2123,32
Kevan-Lannister,Varys,Undirected,2124,8
Kevan-Lannister,Willem-Lannister,Undirected,2125,3
Khorane-Sathmantes,Salladhor-Saan,Undirected,2126,4
Khorane-Sathmantes,Stannis-Baratheon,Undirected,2127,3
Khrazz,Spotted-Cat,Undirected,2128,4
Khrazz,Steelskin,Undirected,2129,3
Kindly-Man,Waif,Undirected,2130,13
Kojja-Mo,Samwell-Tarly,Undirected,2131,8
Koss,Yoren,Undirected,2132,5
Kurleket,Tyrion-Lannister,Undirected,2133,5
Kyra,Theon-Greyjoy,Undirected,2134,4
Lambert-Turnberry,Tallad,Undirected,2135,3
Lamprey,Porridge,Undirected,2136,3
Lancel-Lannister,Moon-Boy,Undirected,2137,11
Lancel-Lannister,Osmund-Kettleblack,Undirected,2138,13
Lancel-Lannister,Robert-Baratheon,Undirected,2139,7
Lancel-Lannister,Sansa-Stark,Undirected,2140,3
Lancel-Lannister,Tyrion-Lannister,Undirected,2141,18
Lancel-Lannister,Varys,Undirected,2142,3
Lark,Samwell-Tarly,Undirected,2143,3
Lark,Small-Paul,Undirected,2144,8
Lark,Softfoot,Undirected,2145,3
Leaf,Meera-Reed,Undirected,2146,6
Leathers,Toregg,Undirected,2147,4
Leathers,Tormund,Undirected,2148,3
Leathers,Wun-Weg-Wun-Dar-Wun,Undirected,2149,9
Lem,Sandor-Clegane,Undirected,2150,5
Lem,Sharna,Undirected,2151,3
Lem,Tansy,Undirected,2152,3
Lem,Thoros-of-Myr,Undirected,2153,13
Lem,Tom-of-Sevenstreams,Undirected,2154,21
Lemore,Rolly-Duckfield,Undirected,2155,5
Lemore,Tyrion-Lannister,Undirected,2156,16
Lemore,Yandry,Undirected,2157,5
Lemore,Ysilla,Undirected,2158,3
Leo-Lefford,Tyrion-Lannister,Undirected,2159,4
Leo-Tyrell,Pate-(novice),Undirected,2160,8
Leo-Tyrell,Roone,Undirected,2161,3
Leo-Tyrell,Samwell-Tarly,Undirected,2162,3
Leobald-Tallhart,Rodrik-Cassel,Undirected,2163,5
Leona-Woolfield,Wyman-Manderly,Undirected,2164,4
Lewyn-Martell,Oswell-Whent,Undirected,2165,3
Lollys-Stokeworth,Shae,Undirected,2166,5
Lollys-Stokeworth,Symon-Silver-Tongue,Undirected,2167,3
Lollys-Stokeworth,Tanda-Stokeworth,Undirected,2168,18
Lollys-Stokeworth,Tyrion-Lannister,Undirected,2169,8
Lollys-Stokeworth,Varys,Undirected,2170,5
Lommy-Greenhands,Weasel,Undirected,2171,7
Lommy-Greenhands,Woth,Undirected,2172,3
Lommy-Greenhands,Yoren,Undirected,2173,13
Longwater-Pyke,Victarion-Greyjoy,Undirected,2174,3
Loras-Tyrell,Mace-Tyrell,Undirected,2175,9
Loras-Tyrell,Margaery-Tyrell,Undirected,2176,31
Loras-Tyrell,Olenna-Redwyne,Undirected,2177,5
Loras-Tyrell,Osmund-Kettleblack,Undirected,2178,17
Loras-Tyrell,Petyr-Baelish,Undirected,2179,5
Loras-Tyrell,Renly-Baratheon,Undirected,2180,27
Loras-Tyrell,Robert-Baratheon,Undirected,2181,7
Loras-Tyrell,Rodrik-Cassel,Undirected,2182,3
Loras-Tyrell,Sandor-Clegane,Undirected,2183,4
Loras-Tyrell,Sansa-Stark,Undirected,2184,27
Loras-Tyrell,Stannis-Baratheon,Undirected,2185,4
Loras-Tyrell,Tommen-Baratheon,Undirected,2186,13
Loras-Tyrell,Tyrion-Lannister,Undirected,2187,21
Loras-Tyrell,Willas-Tyrell,Undirected,2188,4
Lorent-Caswell,Renly-Baratheon,Undirected,2189,3
Lorren,Squint,Undirected,2190,3
Lorren,Sybelle-Glover,Undirected,2191,3
Lorren,Theon-Greyjoy,Undirected,2192,7
Lorren,Urzen,Undirected,2193,3
Lorren,Wex-Pyke,Undirected,2194,4
Lothar-Frey,Marq-Piper,Undirected,2195,3
Lothar-Frey,Merrett-Frey,Undirected,2196,3
Lothar-Frey,Robb-Stark,Undirected,2197,12
Lothar-Frey,Roose-Bolton,Undirected,2198,3
Lothar-Frey,Roslin-Frey,Undirected,2199,4
Lothar-Frey,Walder-Frey,Undirected,2200,6
Lothar-Frey,Walder-Rivers,Undirected,2201,3
Lothor-Brune,Mya-Stone,Undirected,2202,6
Lothor-Brune,Petyr-Baelish,Undirected,2203,8
Lothor-Brune,Robert-Arryn,Undirected,2204,4
Lothor-Brune,Sansa-Stark,Undirected,2205,9
Lucas-Codd,Red-Oarsman,Undirected,2206,3
Lucas-Codd,Torwold-Browntooth,Undirected,2207,3
Luton,Skinner,Undirected,2208,3
Luwin,Meera-Reed,Undirected,2209,4
Luwin,Nan,Undirected,2210,12
Luwin,Osha,Undirected,2211,28
Luwin,Rickard-Karstark,Undirected,2212,3
Luwin,Rickon-Stark,Undirected,2213,21
Luwin,Robb-Stark,Undirected,2214,26
Luwin,Rodrik-Cassel,Undirected,2215,21
Luwin,Theon-Greyjoy,Undirected,2216,27
Luwin,Tommen-Baratheon,Undirected,2217,3
Luwin,Tyrion-Lannister,Undirected,2218,10
Luwin,Walder-Frey-(son-of-Merrett),Undirected,2219,4
Lyanna-Mormont,Stannis-Baratheon,Undirected,2220,3
Lyanna-Stark,Rhaegar-Targaryen,Undirected,2221,4
Lyanna-Stark,Robert-Baratheon,Undirected,2222,9
Lyanna-Stark,Sansa-Stark,Undirected,2223,4
Lyn-Corbray,Lyonel-Corbray,Undirected,2224,4
Lyn-Corbray,Lysa-Arryn,Undirected,2225,3
Lyn-Corbray,Petyr-Baelish,Undirected,2226,4
Lyn-Corbray,Robert-Arryn,Undirected,2227,6
Lyonel-Corbray,Petyr-Baelish,Undirected,2228,3
Lysa-Arryn,Marillion,Undirected,2229,15
Lysa-Arryn,Mathis-Rowan,Undirected,2230,3
Lysa-Arryn,Nestor-Royce,Undirected,2231,12
Lysa-Arryn,Petyr-Baelish,Undirected,2232,47
Lysa-Arryn,Robert-Arryn,Undirected,2233,23
Lysa-Arryn,Robert-Baratheon,Undirected,2234,8
Lysa-Arryn,Sansa-Stark,Undirected,2235,41
Lysa-Arryn,Stannis-Baratheon,Undirected,2236,4
Lysa-Arryn,Tansy,Undirected,2237,3
Lysa-Arryn,Tyrion-Lannister,Undirected,2238,36
Lysa-Arryn,Tywin-Lannister,Undirected,2239,4
Lysa-Arryn,Vardis-Egen,Undirected,2240,5
Mace-Tyrell,Margaery-Tyrell,Undirected,2241,11
Mace-Tyrell,Mathis-Rowan,Undirected,2242,3
Mace-Tyrell,Oberyn-Martell,Undirected,2243,15
Mace-Tyrell,Olenna-Redwyne,Undirected,2244,7
Mace-Tyrell,Paxter-Redwyne,Undirected,2245,10
Mace-Tyrell,Pycelle,Undirected,2246,4
Mace-Tyrell,Randyll-Tarly,Undirected,2247,8
Mace-Tyrell,Renly-Baratheon,Undirected,2248,4
Mace-Tyrell,Robert-Strong,Undirected,2249,3
Mace-Tyrell,Sansa-Stark,Undirected,2250,9
Mace-Tyrell,Stannis-Baratheon,Undirected,2251,12
Mace-Tyrell,Tommen-Baratheon,Undirected,2252,10
Mace-Tyrell,Tyrion-Lannister,Undirected,2253,18
Mace-Tyrell,Tywin-Lannister,Undirected,2254,14
Mace-Tyrell,Willas-Tyrell,Undirected,2255,4
Maddy,Mya-Stone,Undirected,2256,4
Maddy,Robert-Arryn,Undirected,2257,7
Maddy,Sansa-Stark,Undirected,2258,3
Maege-Mormont,Rickard-Karstark,Undirected,2259,3
Maege-Mormont,Robb-Stark,Undirected,2260,7
Maegor-I-Targaryen,Sansa-Stark,Undirected,2261,4
Maegor-I-Targaryen,Tommen-Baratheon,Undirected,2262,5
Maegor-I-Targaryen,Varys,Undirected,2263,3
Maggy,Melara-Hetherspoon,Undirected,2264,3
Malaquo-Maegyr,Nyessos-Vhassar,Undirected,2265,7
Malegorn,Narbert-Grandison,Undirected,2266,3
Malegorn,Selyse-Florent,Undirected,2267,5
Mallador-Locke,Thoren-Smallwood,Undirected,2268,4
Mance-Rayder,Melisandre,Undirected,2269,6
Mance-Rayder,Pypar,Undirected,2270,4
Mance-Rayder,Qhorin-Halfhand,Undirected,2271,13
Mance-Rayder,Ramsay-Snow,Undirected,2272,7
Mance-Rayder,Rattleshirt,Undirected,2273,12
Mance-Rayder,Rowan,Undirected,2274,4
Mance-Rayder,Samwell-Tarly,Undirected,2275,10
Mance-Rayder,Squirrel,Undirected,2276,5
Mance-Rayder,Stannis-Baratheon,Undirected,2277,16
Mance-Rayder,Styr,Undirected,2278,14
Mance-Rayder,Theon-Greyjoy,Undirected,2279,9
Mance-Rayder,Thoren-Smallwood,Undirected,2280,7
Mance-Rayder,Tormund,Undirected,2281,32
Mance-Rayder,Val,Undirected,2282,14
Mance-Rayder,Varamyr,Undirected,2283,9
Mance-Rayder,Ygritte,Undirected,2284,14
Mandon-Moore,Sandor-Clegane,Undirected,2285,5
Mandon-Moore,Sansa-Stark,Undirected,2286,3
Mandon-Moore,Tyrion-Lannister,Undirected,2287,19
Mandon-Moore,Varys,Undirected,2288,3
Manfrey-Martell,Ricasso,Undirected,2289,4
Margaery-Tyrell,Megga-Tyrell,Undirected,2290,9
Margaery-Tyrell,Olenna-Redwyne,Undirected,2291,7
Margaery-Tyrell,Orton-Merryweather,Undirected,2292,4
Margaery-Tyrell,Osmund-Kettleblack,Undirected,2293,8
Margaery-Tyrell,Osney-Kettleblack,Undirected,2294,14
Margaery-Tyrell,Qyburn,Undirected,2295,6
Margaery-Tyrell,Renly-Baratheon,Undirected,2296,19
Margaery-Tyrell,Robert-Baratheon,Undirected,2297,5
Margaery-Tyrell,Sansa-Stark,Undirected,2298,41
Margaery-Tyrell,Senelle,Undirected,2299,3
Margaery-Tyrell,Taena-of-Myr,Undirected,2300,15
Margaery-Tyrell,Tallad,Undirected,2301,3
Margaery-Tyrell,Tommen-Baratheon,Undirected,2302,51
Margaery-Tyrell,Tyrion-Lannister,Undirected,2303,10
Margaery-Tyrell,Varys,Undirected,2304,3
Margaery-Tyrell,Willas-Tyrell,Undirected,2305,8
Marillion,Petyr-Baelish,Undirected,2306,5
Marillion,Robert-Arryn,Undirected,2307,3
Marillion,Rodrik-Cassel,Undirected,2308,5
Marillion,Sansa-Stark,Undirected,2309,12
Marillion,Tyrion-Lannister,Undirected,2310,10
Marillion,Willis-Wode,Undirected,2311,4
Marlon-Manderly,Stannis-Baratheon,Undirected,2312,3
Marq-Piper,Robb-Stark,Undirected,2313,3
Marq-Piper,Tywin-Lannister,Undirected,2314,3
Marselen,Symon-Stripeback,Undirected,2315,4
Martyn-Lannister,Tywin-Lannister,Undirected,2316,3
Martyn-Lannister,Willem-Lannister,Undirected,2317,3
Martyn-Rivers,Robb-Stark,Undirected,2318,3
Marwyn,Samwell-Tarly,Undirected,2319,6
Marya-Seaworth,Stannis-Baratheon,Undirected,2320,3
Mathis-Rowan,Paxter-Redwyne,Undirected,2321,8
Mathis-Rowan,Randyll-Tarly,Undirected,2322,4
Mathis-Rowan,Renly-Baratheon,Undirected,2323,8
Mathis-Rowan,Stannis-Baratheon,Undirected,2324,3
Meera-Reed,Osha,Undirected,2325,6
Meera-Reed,Rickon-Stark,Undirected,2326,6
Meera-Reed,Samwell-Tarly,Undirected,2327,5
Megga-Tyrell,Sansa-Stark,Undirected,2328,6
Meldred-Merlyn,Victarion-Greyjoy,Undirected,2329,3
Melisandre,Rattleshirt,Undirected,2330,6
Melisandre,Renly-Baratheon,Undirected,2331,4
Melisandre,Salladhor-Saan,Undirected,2332,6
Melisandre,Samwell-Tarly,Undirected,2333,7
Melisandre,Selyse-Florent,Undirected,2334,26
Melisandre,Sigorn,Undirected,2335,3
Melisandre,Stannis-Baratheon,Undirected,2336,87
Melisandre,Ygritte,Undirected,2337,3
Mellei,Morra,Undirected,2338,5
Meribald,Narbert,Undirected,2339,4
Meribald,Podrick-Payne,Undirected,2340,14
Meris,Quentyn-Martell,Undirected,2341,14
Meris,Tattered-Prince,Undirected,2342,9
Merrett-Frey,Petyr-Baelish,Undirected,2343,3
Meryn-Trant,Osmund-Kettleblack,Undirected,2344,21
Meryn-Trant,Polliver,Undirected,2345,8
Meryn-Trant,Rafford,Undirected,2346,16
Meryn-Trant,Robert-Baratheon,Undirected,2347,3
Meryn-Trant,Sandor-Clegane,Undirected,2348,19
Meryn-Trant,Sansa-Stark,Undirected,2349,8
Meryn-Trant,Syrio-Forel,Undirected,2350,5
Meryn-Trant,Tickler,Undirected,2351,11
Meryn-Trant,Tyrion-Lannister,Undirected,2352,12
Mezzara,Qezza,Undirected,2353,3
Mikken,Osha,Undirected,2354,3
Mikken,Theon-Greyjoy,Undirected,2355,4
Miklaz,Qezza,Undirected,2356,4
Mirri-Maz-Duur,Qotho,Undirected,2357,9
Missandei,Quentyn-Martell,Undirected,2358,3
Missandei,Skahaz-mo-Kandaq,Undirected,2359,6
Moelle,Scolera,Undirected,2360,10
Moelle,Unella,Undirected,2361,12
Mollander,Pate-(novice),Undirected,2362,3
Mollander,Roone,Undirected,2363,7
Monford-Velaryon,Stannis-Baratheon,Undirected,2364,3
Moon-Boy,Osmund-Kettleblack,Undirected,2365,12
Moqorro,Rodrik-Sparr,Undirected,2366,4
Moqorro,Tyrion-Lannister,Undirected,2367,7
Moqorro,Victarion-Greyjoy,Undirected,2368,21
Mord,Tyrion-Lannister,Undirected,2369,20
Mordane,Myrcella-Baratheon,Undirected,2370,12
Mordane,Petyr-Baelish,Undirected,2371,3
Mordane,Robert-Baratheon,Undirected,2372,7
Mordane,Sansa-Stark,Undirected,2373,47
Morgo,Tyrion-Lannister,Undirected,2374,4
Morrec,Tyrion-Lannister,Undirected,2375,5
Mors-Umber,Stannis-Baratheon,Undirected,2376,7
Mully,Owen,Undirected,2377,3
Mully,Satin,Undirected,2378,4
Mully,Spare-Boot,Undirected,2379,3
Munda,Tormund,Undirected,2380,4
Murenmure,Theon-Greyjoy,Undirected,2381,3
Mya-Stone,Myranda-Royce,Undirected,2382,6
Mya-Stone,Robert-Arryn,Undirected,2383,9
Mycah,Sandor-Clegane,Undirected,2384,11
Mycah,Sansa-Stark,Undirected,2385,10
Myranda-Royce,Robert-Arryn,Undirected,2386,4
Myranda-Royce,Sansa-Stark,Undirected,2387,3
Myrcella-Baratheon,Robb-Stark,Undirected,2388,3
Myrcella-Baratheon,Robert-Arryn,Undirected,2389,4
Myrcella-Baratheon,Robert-Baratheon,Undirected,2390,3
Myrcella-Baratheon,Sandor-Clegane,Undirected,2391,4
Myrcella-Baratheon,Sansa-Stark,Undirected,2392,18
Myrcella-Baratheon,Stannis-Baratheon,Undirected,2393,3
Myrcella-Baratheon,Sylva-Santagar,Undirected,2394,4
Myrcella-Baratheon,Tommen-Baratheon,Undirected,2395,36
Myrcella-Baratheon,Trystane-Martell,Undirected,2396,14
Myrcella-Baratheon,Tyrion-Lannister,Undirected,2397,21
Nage,Walton,Undirected,2398,3
Nan,Robb-Stark,Undirected,2399,4
Narbert-Grandison,Patrek-of-Kings-Mountain,Undirected,2400,3
Narbert-Grandison,Selyse-Florent,Undirected,2401,8
Nestor-Royce,Petyr-Baelish,Undirected,2402,17
Nestor-Royce,Robert-Arryn,Undirected,2403,7
Nestor-Royce,Sansa-Stark,Undirected,2404,13
Nestor-Royce,Yohn-Royce,Undirected,2405,3
Nurse,Penny,Undirected,2406,4
Nurse,Tyrion-Lannister,Undirected,2407,8
Nurse,Yezzan-zo-Qaggaz,Undirected,2408,12
Nute,Ralf-Stonehouse,Undirected,2409,3
Nute,Rodrik-Harlaw,Undirected,2410,6
Nute,Victarion-Greyjoy,Undirected,2411,11
Nymeria-Sand,Obara-Sand,Undirected,2412,17
Nymeria-Sand,Tyene-Sand,Undirected,2413,13
Obara-Sand,Tyene-Sand,Undirected,2414,16
Oberyn-Martell,Sansa-Stark,Undirected,2415,3
Oberyn-Martell,Tyene-Sand,Undirected,2416,3
Oberyn-Martell,Tyrion-Lannister,Undirected,2417,41
Oberyn-Martell,Tywin-Lannister,Undirected,2418,9
Oberyn-Martell,Viserys-Targaryen,Undirected,2419,4
Old-Bill-Bone,Quentyn-Martell,Undirected,2420,3
Olenna-Redwyne,Sansa-Stark,Undirected,2421,12
Olenna-Redwyne,Tyrion-Lannister,Undirected,2422,3
Olyvar-Frey,Robb-Stark,Undirected,2423,12
Olyvar-Frey,Ryman-Frey,Undirected,2424,4
Orell,Ygritte,Undirected,2425,3
Orton-Merryweather,Petyr-Baelish,Undirected,2426,5
Orton-Merryweather,Pycelle,Undirected,2427,5
Orton-Merryweather,Stannis-Baratheon,Undirected,2428,3
Orton-Merryweather,Taena-of-Myr,Undirected,2429,4
Orton-Merryweather,Tommen-Baratheon,Undirected,2430,3
Osfryd-Kettleblack,Osmund-Kettleblack,Undirected,2431,4
Osfryd-Kettleblack,Osney-Kettleblack,Undirected,2432,6
Osha,Rickon-Stark,Undirected,2433,8
Osha,Robb-Stark,Undirected,2434,6
Osha,Theon-Greyjoy,Undirected,2435,4
Osmund-Kettleblack,Osney-Kettleblack,Undirected,2436,10
Osmund-Kettleblack,Pycelle,Undirected,2437,3
Osmund-Kettleblack,Qyburn,Undirected,2438,3
Osmund-Kettleblack,Sansa-Stark,Undirected,2439,8
Osmund-Kettleblack,Tommen-Baratheon,Undirected,2440,6
Osmund-Kettleblack,Tyrion-Lannister,Undirected,2441,18
Osney-Kettleblack,Stannis-Baratheon,Undirected,2442,3
Osney-Kettleblack,Taena-of-Myr,Undirected,2443,3
Osney-Kettleblack,Tommen-Baratheon,Undirected,2444,6
Oswell-Kettleblack,Petyr-Baelish,Undirected,2445,4
Oswell-Kettleblack,Sansa-Stark,Undirected,2446,5
Othell-Yarwyck,Pypar,Undirected,2447,3
Othell-Yarwyck,Weeper,Undirected,2448,4
Ottyn-Wythers,Samwell-Tarly,Undirected,2449,3
Ottyn-Wythers,Thoren-Smallwood,Undirected,2450,6
Owen,Pypar,Undirected,2451,4
Owen,Robert-Baratheon,Undirected,2452,3
Owen,Satin,Undirected,2453,4
Owen,Spare-Boot,Undirected,2454,4
Palla,Ramsay-Snow,Undirected,2455,3
Palla,Theon-Greyjoy,Undirected,2456,3
Patchface,Selyse-Florent,Undirected,2457,3
Patchface,Shireen-Baratheon,Undirected,2458,6
Patchface,Stannis-Baratheon,Undirected,2459,6
Pate-(novice),Quill,Undirected,2460,4
Pate-(novice),Rosey,Undirected,2461,9
Pate-(novice),Walgrave,Undirected,2462,10
Pate-(whipping-boy),Tommen-Baratheon,Undirected,2463,4
Patrek-of-Kings-Mountain,Selyse-Florent,Undirected,2464,7
Patrek-of-Kings-Mountain,Wun-Weg-Wun-Dar-Wun,Undirected,2465,3
Paxter-Redwyne,Samwell-Tarly,Undirected,2466,4
Paxter-Redwyne,Tyrion-Lannister,Undirected,2467,4
Penny,Sweets,Undirected,2468,4
Penny,Tyrion-Lannister,Undirected,2469,59
Penny,Yezzan-zo-Qaggaz,Undirected,2470,9
Perwyn-Frey,Robb-Stark,Undirected,2471,6
Perwyn-Frey,Wendel-Manderly,Undirected,2472,3
Petyr-Baelish,Podrick-Payne,Undirected,2473,4
Petyr-Baelish,Pycelle,Undirected,2474,26
Petyr-Baelish,Renly-Baratheon,Undirected,2475,17
Petyr-Baelish,Robb-Stark,Undirected,2476,6
Petyr-Baelish,Robert-Arryn,Undirected,2477,26
Petyr-Baelish,Robert-Baratheon,Undirected,2478,30
Petyr-Baelish,Rodrik-Cassel,Undirected,2479,7
Petyr-Baelish,Roose-Bolton,Undirected,2480,3
Petyr-Baelish,Sandor-Clegane,Undirected,2481,3
Petyr-Baelish,Sansa-Stark,Undirected,2482,61
Petyr-Baelish,Stannis-Baratheon,Undirected,2483,8
Petyr-Baelish,Symond-Templeton,Undirected,2484,5
Petyr-Baelish,Tomard,Undirected,2485,4
Petyr-Baelish,Tyrion-Lannister,Undirected,2486,71
Petyr-Baelish,Tywin-Lannister,Undirected,2487,5
Petyr-Baelish,Varys,Undirected,2488,60
Petyr-Baelish,Yohn-Royce,Undirected,2489,15
Petyr-Frey,Ryman-Frey,Undirected,2490,4
Petyr-Frey,Walder-Frey,Undirected,2491,4
Pia,Qyburn,Undirected,2492,3
Pia,Tyrion-Lannister,Undirected,2493,3
Podrick-Payne,Sansa-Stark,Undirected,2494,7
Podrick-Payne,Tyrion-Lannister,Undirected,2495,40
Podrick-Payne,Tywin-Lannister,Undirected,2496,4
Polliver,Rafford,Undirected,2497,17
Polliver,Sandor-Clegane,Undirected,2498,22
Polliver,Sansa-Stark,Undirected,2499,3
Polliver,Tickler,Undirected,2500,19
Polliver,Weese,Undirected,2501,3
Prendahl-na-Ghezn,Sallor,Undirected,2502,6
Preston-Greenfield,Tyrion-Lannister,Undirected,2503,3
Puckens,Pycelle,Undirected,2504,3
Puckens,Shortear,Undirected,2505,3
Pyat-Pree,Xaro-Xhoan-Daxos,Undirected,2506,10
Pycelle,Qyburn,Undirected,2507,10
Pycelle,Renly-Baratheon,Undirected,2508,7
Pycelle,Robert-Baratheon,Undirected,2509,29
Pycelle,Sansa-Stark,Undirected,2510,8
Pycelle,Shagga,Undirected,2511,4
Pycelle,Stannis-Baratheon,Undirected,2512,12
Pycelle,Tyrion-Lannister,Undirected,2513,33
Pycelle,Tywin-Lannister,Undirected,2514,13
Pycelle,Varys,Undirected,2515,35
Pycelle,Walder-Frey,Undirected,2516,3
Pyg,Shagwell,Undirected,2517,8
Pyg,Timeon,Undirected,2518,7
Pyg,Vargo-Hoat,Undirected,2519,3
Pylos,Shireen-Baratheon,Undirected,2520,9
Pylos,Stannis-Baratheon,Undirected,2521,15
Pypar,Rast,Undirected,2522,4
Pypar,Samwell-Tarly,Undirected,2523,29
Pypar,Satin,Undirected,2524,4
Pypar,Todder,Undirected,2525,12
Qarl-the-Maid,Tristifer-Botley,Undirected,2526,5
Qavo-Nogarys,Tyrion-Lannister,Undirected,2527,6
Qhorin-Halfhand,Ragwyle,Undirected,2528,3
Qhorin-Halfhand,Rattleshirt,Undirected,2529,10
Qhorin-Halfhand,Samwell-Tarly,Undirected,2530,6
Qhorin-Halfhand,Stonesnake,Undirected,2531,6
Qhorin-Halfhand,Thoren-Smallwood,Undirected,2532,3
Qhorin-Halfhand,Ygritte,Undirected,2533,5
Qotho,Quaro,Undirected,2534,4
Quaro,Rakharo,Undirected,2535,6
Quellon-Greyjoy,Victarion-Greyjoy,Undirected,2536,4
Quentyn-Martell,Tattered-Prince,Undirected,2537,14
Quentyn-Martell,Trystane-Martell,Undirected,2538,3
Quhuru-Mo,Samwell-Tarly,Undirected,2539,4
Quhuru-Mo,Xhondo,Undirected,2540,4
Qyburn,Robert-Strong,Undirected,2541,4
Qyburn,Roose-Bolton,Undirected,2542,6
Qyburn,Stannis-Baratheon,Undirected,2543,3
Qyburn,Walton,Undirected,2544,4
Rafford,Sandor-Clegane,Undirected,2545,10
Rafford,Tickler,Undirected,2546,14
Ralf-(Limper),Victarion-Greyjoy,Undirected,2547,7
Ralf-Stonehouse,Victarion-Greyjoy,Undirected,2548,3
Ramsay-Snow,Reek,Undirected,2549,4
Ramsay-Snow,Robb-Stark,Undirected,2550,7
Ramsay-Snow,Rodrik-Cassel,Undirected,2551,5
Ramsay-Snow,Roose-Bolton,Undirected,2552,23
Ramsay-Snow,Skinner,Undirected,2553,5
